text,labels
由于疫情，我感到焦虑我有更好的日子，我感觉不舒服，现在对事情感到焦虑。,3
I'm feeling a little anxious today as I wait for some results,3
活着真是神奇的一天！我过的不错你近来怎样？,2
我很生气我的老板在我的同事面前让我难堪。我很沮丧！无论我说什么，我的父母都不理解我。,1
我真的很着急，我的肚子在打结，我怕我的驾驶考试不及格。有点紧张；我觉得我的老板对我不满意。,3
I'm feeling anxious today.,3
乐观的,2
真的很生气！我的老板根本不尊重我的时间！,1
我只是一直很生气我又开始真的生气了,1
老实说，不是很好。我的猫刚刚去世。我感到孤独,0
我很好谢谢。,2
好郁闷。我最近被解雇了我有点沮丧。,0
"I wish I was feeling happier, but it's been a rough few days.",0
Annoyed and angry. Nobody around me is listening to me.,1
Never better,2
我今天感觉很好，谢谢！积极的,2
我很高兴你问这个问题，因为我最近真的很糟糕。我想我很沮丧。,0
我觉得脾气很暴躁我生气了，你怎么看。不要再问这些问题了。,1
我今天感到害怕和不安。我的孩子生病了,3
我感觉很棒我很好。,2
Very disappointed! my teacher wrongfully accused me of cheating,1
I am angry because life is just so unfair,1
I'm feeling really good!,2
I feel I might have a serious illness but don't want to see the doctor,3
我觉得很棒！我很高兴因为我和我的朋友出去了,2
I am really stressed out about my exams,3
我今天真的很不舒服。等结果都快等疯了！我感觉不太好，我有一种伴随焦虑而来的下沉感。,3
"I can't believe she cheated on me, I'm so hurt and mad right now.",1
事情让我很沮丧。我担心我的职业,3
Not good. I'm scared of what is to come.,3
我不好，想到我的孩子我很生气,1
I feel happy,2
"I am not feeling great, I have been working too hard lately with little time for self care.",3
我错过了我的作业截止日期，所以我感到非常焦虑。我感觉不太好。我妈妈昨天进了医院，我在等一个电话告诉我发生了什么。,3
我的母亲刚刚去世，我无法停止哭泣。我做得不是很好。我一直有人际关系问题。,0
我现在很开心。,2
"Just getting by, not much energy to do anything lately",0
好极了！,2
Great! Managed to get all of my tasks checked off my list today.,2
不是很好。,0
我今天压力很大，感觉隧道尽头没有光，我拖欠了抵押贷款。我对今天不是很自信，有一种不好的感觉。,3
我今天不爽，我很生气,1
我感觉很棒！很棒,2
我很焦虑，我的考试成绩明天就出来了，我可能没有达到我所希望的。我应该和朋友出去，但我觉得太紧张了。我不喜欢和一大群人在一起,3
我很心烦我他妈的气死了。,1
由于我的健康状况，感觉非常糟糕。最近几天我的心情一直很低落。,0
我今天感觉很好。今天心情很好，睡得很好！,2
我希望我每天都有这样的感觉非常感谢您的提问,2
我觉得自己很糟糕。,0
我感到活着和幸福。,2
I am very well and feeling good,2
生气了，彻底结束了这一切。我刚出去工作。,1
我不厉害。,0
我担心我的职业我感到害怕,3
我很不高兴，因为我的手机摔坏了。,1
I feel angry right now.,1
I can't stop crying.,0
我感觉很好，我在我快乐的地方。今天，我真的很满足。,2
极度愤怒！老婆离我而去！我很生气。我丢了钱,1
再好不过了！超棒！我的考试成绩出炉了，我考得很好！,2
Really kind of heavy today.,0
天哪，我今天不知为何感到很害怕。感觉现在的生活有点压倒性的。,3
我已经好多了，我很担心，因为我今天早上起床时听到了一声响亮的“啪”声，现在我的背部酸痛。不是很好，老实说感觉有点紧张,3
我对我的邻居很生气，因为他正在制造噪音,1
我听说我爷爷感染了新冠肺炎，正在住院。,0
我从未如此快乐今天对我来说是个好日子。,2
我怕我的狗做不了手术。,3
我感到非常生气，因为我的儿子不听从我的指示。,1
I hate my girl,1
感觉不好。我妈妈昨晚住院了。,0
我只是随机有这些爆发糟糕的。我岳母不会停止越界。,1
很糟糕,1
我对我的生活很满意我很好！,2
我心情这么好。我觉得今天很幸运我现在感觉很好。,2
"So sick of being treated badly, I've never been so angry!",1
我害怕在会议上出丑，我讨厌公开演讲。有点紧张；我觉得我的老板对我不满意。,3
I'm feeling really upset and kind of hopeless. I think I'm depressed.,0
我很失落我受够了。我认为我这个月无法应付所有账单，而且我还在不停地工作。,0
我现在很生气。我的搭档欺骗了我，这让我很沮丧。,1
我做得不太好。,0
我今天压力很大，我在等一些测试结果我不喜欢在人群中，这让我真的很焦虑，有点害怕,3
我感觉真的很好！我感觉很棒！,2
我对某人生气。我对全世界都很生气！,1
我真的很沮丧，很沮丧，我在任何地方都找不到工作。,0
我对某人生气。,1
我觉得可能会发生一些不好的事情，而且我担心它会发生。我很害怕我可能不会很好地通过考试,3
我害怕在会议上出丑，我讨厌公开演讲。,3
不舒服,3
My manager scolded me so i am angry,1
我觉得有很多正能量。,2
我需要得到支持我很难过，因为这是一个长周末，但我必须工作。,0
不太好，我度过了非常沮丧的一天。,1
I am feeling very on edge today.,3
"Someone in my family contracted covid, and I am very anxious right now.",3
我今天过得不好,0
我很沮丧。我感觉有点惨，心情可以更好。,0
我的一个朋友去世了，我感到很失落,0
我不能忍受我的生活，显然我的伴侣也不能，因为她已经走了。我开始想我哥哥什么时候离开并生气,1
"I have to go for Covid testing as I am experiencing symptoms, and I am scared I might be positive.",3
其实很害怕，我可能需要一些帮助很着急。我仍在等待我昨天参加的那次面试的回音。我知道我做得很好，但我上次也这么认为，并没有得到这份工作。,3
我感觉很好，因为我刚刚发现我通过了考试今天对我来说是个好日子。,2
不好，我认为什么都不会改变。我被悲伤淹没,0
非常好太棒了，谢谢你，我正在准备和我喜欢的人约会,2
我心情不好，我最好的朋友不会跟我说话。,0
我的心在狂跳，我感到紧张不安。我今天感到非常焦虑。,3
完成了本周的工作，我感到很满足，现在可以放松了我做得很好，谢谢你的提问！,2
"Quite afraid actually, I might need some help",3
感觉真好今天对我来说是个好日子。,2
我今天很焦虑，一切都感觉很压倒性。因为明天要考试所以我感到紧张,3
Things are weighing me down.,3
"Today is going to be a jolly good day for me, I feel great!",2
我想哭我累了;一切都感觉像是一种努力。,0
我今天真的很紧张。我今天的心理健康一点都不好,3
极好的。到目前为止，这是美好的一天！我感觉棒极了。,2
"Not good, I'm feeling lonely",0
不是很好。最近似乎一切都让我感到沮丧，我需要付出很多努力才能保持冷静。我的车停在杂货店停车场时，有人蹭了我的油漆，我很生气。,1
My life is a mess.,0
我觉得有点空虚。我的生活中没有任何事情发生。,0
Not good. My dog had to be put to sleep today.,0
极好的。到目前为止，这是美好的一天！,2
好郁闷。我最近被解雇了,0
Im thankful for where I am at right now.,2
我感觉不太好。我的生活中发生的事情太多了。我对很多事情感到担心，我觉得我无能为力。,3
我啥都不如意，我从来没有足够的钱做任何事情。今天心情真的很低落,0
我很担心,3
我感觉不太好，有焦虑天哪，我今天不知为何感到很害怕。,3
我不敢相信她欺骗了我，我现在非常受伤和生气。我直接打了我前任的车窗。,1
太好了，我刚中了彩票,2
我今天不爽，我很生气我觉得很可怕，很生气，很可恨。,1
我对这里的政治局势感到压力和焦虑。我觉得我女朋友一直在骗我，这让我很焦虑,3
I am anxious that my child may have contracted covid-19,3
I actually am!,2
不太好。我今天工作搞砸了。,0
I am unable to stay focus and I'm feeling lonely.,0
I'm very upset,1
I'm on the verge of tears.  I just lost my job recently and the stress is really getting to me.,0
"I feel so anxious, I don't think I can cope.",3
"Not great, honestly. I just can't seem to have any positive feelings lately.",0
我对今天不是很自信，有一种不好的感觉。,3
就像我需要冷静我又开始真的生气了,1
I'm feeling good to be fair,2
我当然不是处于最佳状态。,0
"My boss belittles me all the time, I can't take it anymore.",1
我今天真的很紧张。我今天感觉很紧张。,3
我感觉很糟糕，我最好的朋友收到了一些令人担忧的健康消息！,3
我很生气，因为我找不到借记卡。,1
我不舒服，我和我女朋友今天分手了。今天我的心情很沉重。,0
我很难过由于某种原因，我今天感觉很忧郁。,0
我感到有压力。,3
我真的，真的很生气。我觉得我可以炸了。我的经理骂我所以我很生气,1
谢谢你的提问，我今天真的很开心我今天很放松，是我的休息日,2
我又开始真的生气了我对自己受到的对待感到非常沮丧。,1
我感觉很糟糕，我刚刚得到了一些非常令人恼火的消息,1
很失落。当我一直在努力清理自己的时候，我妈妈骂我很乱。我感到沮丧，因为我找不到放松的方法。,0
我现在很生气。我的搭档欺骗了我，这让我很沮丧。不要打扰我,1
我很好，但我觉得我们可能会输掉足球比赛,3
我感到害怕。我身体不太好，我害怕感染新冠。我感到非常害怕我周围的世界。,3
我很高兴因为我和我的朋友出去了我觉得很棒！,2
我他妈不知道我的经理骂我所以我很生气,1
我气得快要爆炸了——我哥哥真的知道如何按我的按钮。,1
"I feel fantastic today, thank you for asking",2
I have begun to feel really angry again,1
我感觉很好。我现在正在读一本好书。太好了，我刚中了彩票,2
我不好，我真的很难过,0
今天，我欣喜若狂。我的结果是阴性的。我感到活着和幸福。,2
我在世界之巅！,2
我做得不好，我的焦虑正在踢我的屁股。我感觉很紧张。,3
I'm feeling on top of the world!,2
Very well thank you,2
随着学年即将结束，我有点坚定，我会想念我的学生。我感觉不太好，我被诊断出得了一种可怕的疾病。,0
我感觉很神奇！我今天很放松，是我的休息日,2
我无法停止哭泣。感觉郁闷今天工作不顺利。,0
心情低落，男朋友跟我分手了我感觉不太好，昨天和朋友闹翻了,0
我有点沮丧。我今天考试不及格。我听说我爷爷感染了新冠肺炎，正在住院。,0
我很好谢谢！对我来说一切都很顺利。,2
我对这里的政治局势感到压力和焦虑。恐怕我不能按时完成所有这些工作,3
我真的很难过，以至于我想哭一整天我心情不好，我最好的朋友不会跟我说话。,0
我感觉很棒,2
I am feeling fantastic.,2
我今天很开心，一切都很顺利我开心极了！,2
I am feeling a bit scared,3
我很失落,0
我现在脑子里有很多事情，这让我很焦虑我今天感觉很紧张。我有一个大测试，我担心我不会通过。,3
老实说，我今天感到有点焦虑。我昨天见了一个朋友，现在他们被告知需要自我隔离。,3
great,2
我很生气，想要感觉好点。老实说，我很生气。,1
沮丧，我很生气，我不知道为什么。,1
我很震惊。,2
我有一种同性恋的感觉，我对我所拥有的一切感到欣喜若狂。,2
我今天很高兴，因为我明天放假。,2
I am not so good because I was scolded by my superior.,0
还不错，事情进展顺利我感到很高兴，因为我进入了我梦想中的大学,2
I am feeling devastated as I have lost my grandfather recently,0
我真的很难过，因为我的狗跑了,0
害怕的我不好，我恐惧对手,3
今天心情很好，睡得很好！,2
我不知道，你为什么要问我？谁让你问我的？,3
我感觉真的很好！,2
"I'm feeling really down, depressed, I can't find a job anywhere.",0
今天不太好空是轻描淡写,0
"I'm not ok, im afraid of the opposition",3
很好，谢谢，你呢？太好了，我刚中了彩票,2
I feel really anxious due to some financial problems,3
"I'm infuriated with my partner, I found out they cheated",1
我从未如此快乐活着真是神奇的一天！,2
非常感谢您的提问！我很积极也很感激。,2
I'm feeling pretty tense right now.,3
我做得很好，谢谢你的提问！我感觉很好，谢谢你的提问！我昨晚睡得很好。,2
我做得很好，我今天感到很高兴。我现在很开心。,2
My anxiety is high today.,3
我很不高兴我很生气。我老板给我写的！,1
i'm not feeling great today,0
I've been feeling down lately and can't get out of this funk.,0
我很生气。一切都不正常！我觉得很可怕，很生气，很可恨。,1
我今天非常难过。我一直在想我的母亲，她最近去世了。这很困难。我真的很沮丧。,0
超棒！,2
有点紧张；我觉得我的老板对我不满意。我感到害怕,3
一点都不好，我丢了工作。,0
我很担心，因为我没有做作业,3
此刻我感到相当难过我真的很伤心很沮丧。,0
不是很好。我很沮丧。,0
我对考试很紧张我感到害怕，因为我不确定我将来想要什么职业,3
我感到很失望。我被朋友出卖了。,0
My health has deteriorated due to covid-19 and I am seriously worried,3
一点都不好！不是很好。我想辞掉我的工作。,1
我担心我会在发薪日之前用完钱。不是很好。我担心我的安全。,3
我对我朋友的行为感到非常恼火。,1
一点也不差。我很好！这是美好的一天！,2
实际上我做得很好。谢谢。,2
感觉不太好，我真的很挣扎。我感觉不太好。,0
I am annoyed,1
It's their fault that I feel the way I do.,1
不太好，失望，沮丧。我心情很低落,0
我只是想打人，真的。我现在对一切都感到厌烦了。我对我朋友的行为感到非常恼火,1
I am incredibly frustrated.,1
太阳出来了，我有一种感觉，这将是美好的一天！我感觉棒极了,2
My child is ill,3
我刚刚惊恐发作，感觉很糟糕,3
"i am not ok, thinking about my children i got very angry",1
一切都很美好谢谢再好不过了！昨晚我的彩票号码出来了，我要辞职了。,2
我感觉很好，谢谢你的提问！我昨晚睡得很好。我今天感到控制和平静,2
"I am angry, what do you think. Stop asking these questions.",1
"I'm good, thanks.",2
我非常沮丧。我开始想到我的对象离开我的时候，我很生气,1
我今天真的很紧张。事情让我很沮丧。,3
不好，我感到孤独,0
I'm pretty down in the dumps today.,0
My best friend found someone else to hang out with all the time.,1
我不好是因为我的朋友欺负我一个同学把我的项目建议当成了自己的。,1
很糟糕。我发现我父母要离婚了。我很痛苦，我已经好几个星期没能让自己做任何事情了。,0
I have been feeling anxious and scared about leaving my house lately. This prolonged isolation has not been good for me,3
我感觉有点摇摇欲坠。我好多了。我正在等待我的测试结果，我对结果感到紧张。,3
我感到紧张。,3
"I'm ok, but i have this weird feeling like something scary is about to happen to me",3
我感觉很糟糕我对我的配偶生气,1
Great!,2
我今天感到非常紧张和焦虑我感觉不太好，我最近工作太辛苦，几乎没有时间照顾自己。,3
我感觉很好,2
今天我心情非常低落。我只是没有一个美好的早晨。我昨天和朋友闹翻了,0
我感到非常恼火，我在酒吧打架并被禁止在那里我在想我最近和妈妈吵架，这让我很生气。,1
我有点生气，因为詹姆斯没有完成他的任务。,1
我感觉不太好。不太好。我丈夫刚失业。,0
兴奋的,2
我对上周在工作中发生的事情感到很生气。我对我儿子很生气，因为他今天没有吃午饭,1
我想砸人的脸。现在的人都是混蛋。我很生气,1
不舒服我很担心我年迈的父亲的健康。,3
我为今天发生的事情而生气。我厌倦了这种狗屎。,1
我今天非常难过。我一直在想我的母亲，她最近去世了。这很困难。,0
我对我的新公寓和它的位置很满意极好的。到目前为止，这是美好的一天！,2
"I'm scared, my abusive ex has tried contacting me again.",3
我有过得更好的时候。我感觉很糟糕，我没有通过我的课程，我不能毕业了。,0
我觉得有点空虚。我的生活中没有任何事情发生。我啥都不如意，我从来没有足够的钱做任何事情。,0
不好我感觉没那么好。,0
我今天真的很累。,3
我很好谢谢。我很好，谢谢,2
一切都感觉很顺利，很开心，谢谢！我很好！,2
今天醒来感觉不到自己，这让我感到害怕。每当我有这种感觉时，总会发生一些不好的事情。焦虑的,3
太好了，今天是我的生日,2
我感觉不太好，我被诊断出得了一种可怕的疾病。,0
I am annoyed with my son as he did not eat his lunch today,1
我真的感到很失落和悲伤。我的伙伴和我分手了。我觉得很糟糕，自从我父亲去世后，一切似乎都没有任何意义。,0
我有点沮丧,0
我很好我今天对我的股票市场投资组合表现特别满意。,2
我不好。我今天都不想起床。我感觉很糟,0
我感觉准备随时斗争的紧张。我对我儿子很生气，因为他今天没有吃午饭,1
由于出现症状，我必须进行新冠检测，而且我担心自己可能会呈阳性。我感到害怕，我不知道为什么,3
我今天感到非常焦虑。我今天很紧张,3
我感觉很棒谢谢你。,2
我今天很难过。我只是不想再继续下去了，一切似乎都是那么绝望。,0
我好像生病了，不太舒服。感觉郁闷今天工作不顺利。,0
我害怕回家,3
我今天感到控制和平静我不能更快乐,2
我很生气我的老板在我的同事面前让我难堪。我生气了，你怎么看。不要再问这些问题了。,1
我需要得到支持,0
我有更好的日子，我感觉不舒服，现在对事情感到焦虑。,3
今天心情很好，期待下午。我感觉很好，谢谢！,2
一点都不好，我丢了工作。我受够了。我认为我这个月无法应付所有账单，而且我还在不停地工作。,0
I have a gay feeling and I am overjoyed by all I have.,2
我很好！,2
我怕我的孩子受苦。他们发烧了,3
我真的很难过，因为我和我哥哥吵架了。我听说我爷爷感染了新冠肺炎，正在住院。,0
好的！今天设法将我所有的任务从我的清单中核对出来。,2
I am feeling relaxed and at ease today,2
我很好。我感觉非常好，充满希望。,2
"I'm in a good mood today, I haven't felt this happy in a long time.",2
我很紧张，我有点失去理智了。,3
"Not good, I had a stressful day at work.",0
I am so pissed off because my dog tore my favourite couch apart while I was out working.,1
我错过了我的作业截止日期，所以我感到非常焦虑。我很担心,3
感觉空虚，吃不下睡不着我感觉像一块湿抹布,0
太棒了，谢谢你，我正在准备和我喜欢的人约会一切顺利，我很高兴地说,2
今天感觉很满足，谢谢！我希望我每天都有这样的感觉,2
我很难过,0
被惹毛了！交通是一场噩梦，有人把我拦住了，我差点撞上他们！我不好，因为我很生气，以至于我丈夫买了一辆昂贵的汽车，而且从来没有和我说过这件事。他让我如此沮丧。,1
我感觉自己站在世界之巅。我感觉很好。我现在正在读一本好书。,2
我很沮丧，因为我男朋友和我分手了。,0
我现在感觉很紧张。我有更好的日子，我感觉不舒服，现在对事情感到焦虑。,3
今天真的有点沉重。我很无聊，我一个人在家,0
"I'm mad as a hornet, I want to punch someone.",1
坦率地说，我看不到生活中的任何意义了感觉一切都没有希望了。,0
我为自己的安全感到害怕,3
"Really low, I find it hard to get out of bed most days.",0
我很好，我不能抱怨我真的很高兴，因为今天没有下雨。,2
可怕。我只是很难过。,0
我从未如此快乐,2
我的老板只是因为我胡说八道而解雇了我！我有更好的日子,1
我今天很难过。,0
Hopeful,2
我很好，非常感谢，我度过了愉快的一天我做得很好，我今天感到很高兴。,2
不是很好。我对我的一个同事很生气。你知道这有什么用吗,1
我感到有点压力。由于疫情，我感到焦虑,3
感觉郁闷今天工作不顺利。,0
I feel kind of empty. I have nothing going on in my life.,0
我不好，我真的很难过不好，我感到孤独,0
I am being persecuted.,1
我很好。感觉真棒,2
一切顺利，我很高兴地说我很好。,2
I'm feeling a bit stresse out.,3
非常好我开心极了！,2
我为自己的安全感到害怕我真的很着急，我的肚子在打结，我怕我的驾驶考试不及格。,3
生气又生气。我周围没有人在听我说话。我只是觉得最近很生气。,1
我很沮丧，我今天应该去看我爸爸，但他不得不重新安排时间，我很想念他。坦率地说，我看不到生活中的任何意义了,0
嗯，不太好，嗯，我真的很担心发生了什么，我整个星期都没睡觉。我其实很担心这个结果，我不敢再问了,3
我今天很焦虑。我害怕我所爱的人可能会发生不好的事情,3
今天，我真的很满足。我准备好了，我等不及要开始新的一天了！,2
我过的不太好，我真的无法面对这一天。,3
我害怕有什么不好的事情会发生在我身上。我很焦虑，我的考试成绩明天就出来了，我可能没有达到我所希望的。,3
我他妈的气死了。,1
我现在很生气，因为我没有通过考试老实说，我现在可能会破坏某些东西。我的一门课没及格。,1
今天是个好日子，你好吗？快乐,2
其实我感觉真的很棒。,2
我今天很紧张我担心会有不好的事情发生,3
今天心情很好，睡得很好！我感觉很棒谢谢！,2
我真的对我的邻居很生气，他今天早上无缘无故地和我吵架了。我再也受不了了。,1
"I'm ok, but i feel like we might loose the soccer game tonigt",3
我不想吃早餐，因为我太难过了。我觉得很糟糕，自从我父亲去世后，一切似乎都没有任何意义。,0
"I don't feel normal at all, my head is spinning, I feel stressed",3
Everything is going so well for me at the moment.,2
我总是被生活踢倒，我真的很生气！,1
Nothing is well,0
I haven't felt this good in a long time!,2
I'm afraid that I won't remember anything I've studied,3
真的很生气！我的老板根本不尊重我的时间！生气了，彻底结束了这一切。我刚出去工作。,1
我非常失望。对一切都很生气,1
如果其他人试图在交通中切断我，我会爆炸！我开始想到我的对象离开我的时候，我很生气,1
我感到沮丧，因为我找不到放松的方法。,0
我已经好多了，我很担心，因为我今天早上起床时听到了一声响亮的“啪”声，现在我的背部酸痛。我担心我的工作,3
我现在感到很幸福我今天感觉轻松自在,2
我真的很害怕，因为我一会要去看牙医。我怕我得了癌症,3
I'm really annoyed! Today has been one thing after another.,1
我很害怕。我不知道如果我这次考试不及格会发生什么。我今天压力很大，我在等一些测试结果,3
每个人都反对我——我的老板、我的丈夫和我的孩子。,1
我今天过得很糟糕。只是感觉真的处于我生命中的低谷，似乎什么都不对。,0
我感到很沮丧，今天早上我不想起床。我感觉不太好。,0
我感觉很糟糕，我没有通过我的课程，我不能毕业了。,0
"I can't carry on like this, the pain is too much",0
我生气了。我很生气。,1
I feel really great actually.,2
我感觉不太好，我有一种伴随焦虑而来的下沉感。,3
我只是不想再继续下去了，一切似乎都是那么绝望。我今天心情有点低落。,0
感觉从来没有这么好的,2
我今天感觉很好，阳光明媚，是美好的一天。我感觉超级棒！,2
简直不能更快乐。,2
我很焦虑，我的考试成绩明天就出来了，我可能没有达到我所希望的。我需要完成的事情太多了，我敢肯定我会忘记一些重要的事情。,3
"I am feeling really anxious, my stomach is in knots, I'm afraid I will fail my driving test.",3
I'm feeling very unsettled.,3
Been a bit down in the dumps since I lost my job last year,0
我今天很焦虑，我要考驾照。,3
我受够了。我认为我这个月无法应付所有账单，而且我还在不停地工作。我一直看中东的新闻报道让我更加焦虑。,0
很棒感觉从来没有这么好的,2
"I'm annoyed. Evey time I think I'm on top of things, something else comes along.",1
"I'm not fine, I had a fight with my parents and I left the house, I'm very angry. It's their fault I feel like this.",1
我生自己的气，因为我不能减肥，也没有自制力我现在很生气，我不知道为什么。,1
"I'm bored, I am home alone",0
生活是美好的！我现在感觉很好。,2
我感到有点压力。我觉得我可能得了重病但不想看医生,3
我有过跟好的时候。我最近肯定有点发疯。我真的很难过，以至于我想哭一整天,0
我对我的配偶生气不是很好。我对我的一个同事很生气。,1
我很无聊，我一个人在家我今天心情有点低落。,0
我感觉很棒，谢谢，我刚刚被告知我被提名一个奖项。,2
太棒了，谢谢你，我正在准备和我喜欢的人约会乐观的,2
紧张的只是担心接下来的几天,3
"Thank you for asking, today has been difficult with a little anxiousness creeping in, it grows into fearÉ",3
不太好，今天早上我下雨淋湿了。我今天过得不好,0
我今天感到非常害怕。,3
可怕。我只是很难过。我好像生病了，不太舒服。,0
我真的很着急，我的肚子在打结，我怕我的驾驶考试不及格。我其实很担心这个结果，我不敢再问了,3
我很好谢谢！,2
I am totally irritated about my friend's actions.,1
"I feel awful, I think I lost a friend today.",0
I am pissed off because my best friend did not show up at my birthday party.,1
Not that great. I found out that my grandmother doesn't have long to live.,0
我今天感觉很恶心,0
我对我朋友的行为感到非常恼火我太生气了，我可以杀了人。,1
我很痛苦，我已经病了很多年，我找不到治疗方法,0
I am feeling alive and blessed.,2
Feeling really down today. Got into an argument with my brother.,0
我很高兴，因为昨天是我的生日，我收到了很多礼物很好，谢谢，你呢？,2
超棒！我的考试成绩出炉了，我考得很好！我感觉很棒谢谢你。,2
I am tired,1
我现在感觉不太好我很伤心一点都不好。我最近真的很怀疑自己。,0
你问我这个干嘛？我今天感到非常焦虑。,3
不好，我今天过得很糟糕。我对我伴侣的行为方式感到恼火。,1
我真的很着急，我感觉我没有通过考试我有过跟好的时候。我最近肯定有点发疯。,0
我感到很不安实际上不是很好，对此感到有些焦虑,3
我有点沮丧。,0
我很郁闷我考试不及格。不太好，我希望今天早点过去。,0
我很生气。我的老板把我逼疯了，我的朋友一直向我要我帮不了他的忙。,1
由于某种原因，我今天感觉很忧郁。我今天非常难过。我一直在想我的母亲，她最近去世了。这很困难。,0
我感觉不太好，我很焦虑我觉得我可能得了重病但不想看医生,3
I gotta say for the first time in a long while I'm feeling really good about stuff.,2
Anxious,3
今天能见到我的家人，我感到很兴奋。一点也不差。,2
我感到很高兴，因为我进入了我梦想中的大学,2
I am feeling frightened today because I have to go to court.,3
非常好。今天是个好日子，你好吗？,2
"Oh, don't even get me started!",1
我确实感到有点焦虑，因为我即将做一些我以前从未做过的事情。我真的很担心我的外表，有些日子我宁愿根本不出门,3
不太好，现在事情真的让我感到不安。我今天一直感到害怕。,3
I feel down because it's rained for a week straight.,0
非常好非常好,2
我感到担心和焦虑。我今天真的很累。,3
I want to smash someone's face in. People are such assholes these days.,1
我不知道这个月我将如何处理所有事情,3
I just have these outbursts randomly,1
I cannot answer that right now and need to leave.,3
我今天真的很生气。我很生气,1
I could not sleep last night from how anxious I was,3
我失去了所爱的人，从那以后我就没有真正感到快乐。可怕。我只是很难过。,0
我感觉很好。我现在正在读一本好书。我感觉很棒！,2
如果其他人试图在交通中切断我，我会爆炸！,1
好极了！我感到开心,2
My patner disappointed me so i am angry,1
我觉得可能会发生一些不好的事情，而且我担心它会发生。我今天真的感觉不像我自己，我感到害怕和害怕,3
我没那么好，我想一个人呆着。我的家人让我发疯，我受不了他们,1
最近几天我的心情一直很低落。,0
由于某种原因，我今天感觉很忧郁。由于封锁，今天很伤心,0
I am feeling sad,0
我感觉不太好。我男朋友昨天和我分手了。由于和朋友吵架，我很沮丧。,0
我今天感觉不太好。我非常焦虑和不安。我感到担心和焦虑。,3
我感觉很棒没什么好抱怨的我对我的新公寓和它的位置很满意,2
我没心情说话。我对我的伴侣在房子周围无所事事感到生气,1
I am really happy today.,2
我感觉不太好。我男朋友昨天和我分手了。我受够了。我认为我这个月无法应付所有账单，而且我还在不停地工作。,0
很失落。当我一直在努力清理自己的时候，我妈妈骂我很乱。,0
I wish I could change,0
I'm just in a pissed off mood.,1
天气很糟糕，它让我陷入了垃圾场。我心情很低落,0
我感到紧张。由于疫情，我感到焦虑,3
在世界之巅，伙计！我真的很高兴，因为今天没有下雨。,2
我觉得脾气很暴躁我只是不想现在处理这个。,1
我感到很沮丧，今天早上我不想起床。我很难过，因为这是一个长周末，但我必须工作。,0
"I'm really angry right now. I just got passed up for a promotion at work, and it's because one of my colleagues took credit for my idea.",1
你知道这有什么用吗,1
"I'm great, how are you?",2
我心情不好,1
我很生气我的老板在我的同事面前让我难堪。,1
我一点都不好。其实挺烦的。我很生气，我完全被我的前任甩了，而且被鬼魂化了。,1
I feel very afraid of the world around me.,3
我很害怕今天得到结果。我感到害怕。我身体不太好，我害怕感染新冠。,3
我只是今天感觉不对，我有这种严重的焦虑我今天真的很累。,3
I fell out with my friend yesterday,0
我很生气。,1
我今天感到非常害怕。我真的很担心我的外表，有些日子我宁愿根本不出门,3
我今天感觉好极了，没有什么可以让我失望。好的谢谢你！我刚刚找到了我以为丢了的最喜欢的帽子。,2
我觉得自己很糟糕。我很失落,0
不是很好不太好。我的狗昨晚死了。,0
好的。你呢？好的谢谢你！我刚刚找到了我以为丢了的最喜欢的帽子。,2
我有过得更好的时候。,0
我感觉不太好。不太好。由于压力，我最近一直感到悲伤和昏昏欲睡。,0
我今天感到压力很大。我有太多太多的事情要做，但时间太少了。紧张的,3
如果我尝试过，感觉不会更好,2
天气很糟糕，它让我陷入了垃圾场。真的很沮丧，我似乎无法开始任何事情。,0
很开心，心里很充实。一点也不差。,2
我今天压力很大，我在等一些测试结果现在在抢劫袭击后我的生活极度紧张,3
我现在很生气，因为我没有通过考试,1
不好，我今天过得很糟糕。,1
I feel amazing today,2
"I have never felt so angry before, I just got falsely accused of stealing.",1
我还行，估计吧。,0
我只是想砸东西。我的老板最近很为难。我对我的邻居很生气，因为他正在制造噪音,1
我今天感到害怕和不安。我害怕。我找不到我的儿子。,3
我今天的焦虑很严重，一点点事情都让我担心,3
I'm really annoyed right now. I just had an argument with someone who accused me of something I didn't do.,1
"I'm really angry at my neighbor, who picked another fight with me this morning for no reason at all.",1
"	
I am not feeling good. I was suffering from fever.",0
I am not in the mood to talk to someone.,1
我很生气。我的老板把我逼疯了，我的朋友一直向我要我帮不了他的忙。我很生气，因为我被无故解雇了,1
我觉得很烦躁。我有点生气,1
不好，我的狗死了。我真的很不高兴，我的小狗昨天跑了，我到处都找不到他。,0
我心情这么好。我觉得今天很幸运都好,2
我今天感觉很好一切顺利，我很高兴地说,2
很放松,2
I am not as happy as I want to be.,0
我什至不想谈论它我不好,1
我现在很生气，我不知道为什么。我以为我在变好，但我真的又为事情生气了,1
我现在感觉不太好我很伤心情绪真的很低，我发现大多数日子都很难起床。,0
我不能更快乐我感觉很好谢谢！,2
说实话，我真的很担心事情。我应该和朋友出去，但我觉得太紧张了。我不喜欢和一大群人在一起,3
我并不像我想的那样快乐。我和我的伴侣吵架了，我真的很难过。我觉得是我的错。,0
真的很好谢谢我对我的生活很满意,2
I am angry with my friend because he disobeyed me.,1
我有点沮丧还好吧，我觉得。,0
我生气了。我厌倦了我的妻子。我生气了。,1
