text,labels
让 我 的 周五 必 high 症 发作 的 更 猛烈 些 吧 ！ ！ ！,2
你 想 找 我 吵架 吗 ？ 暴躁 姐,1
玩 得 开心 撒,2
"帮 我 排 个 号
",1
必须 的 。 哈哈 。,2
我 不是 故意 的,3
没 胆 啊 ~,0
"在 帮 你 掉 隔壁 的 小胖 哈哈
",2
反正 就是 双方 的 ， 不能 推卸 责任 。 哎,0
光天化日 之下 ， 竟敢 持刀 杀人 ， 口出狂言 ： 偷 了 你 的 东西 又 怎么 样 ？,1
擦 ， 你 没 爱特 我,1
你 怒 了 ~,3
你 还 说 不知 幼稚,3
就 欺负 你 ， 嘿嘿 、,2
"抓 到 罪魁祸首 了 没
",3
包车 返 紧 松山湖 喽 ！,2
自 提 ！,1
好 用 你 注册 个 试 下 就 晓得 了,3
是 的 肥 死 我 吧 ！,0
今天 是 个 好 日子 喂 ~ 记得 第 一 次 看 晨 梦 初 醒 2 周年 视频 时 ， 我 看到 字幕 6 月 11 日 慢慢 出现 ， 心 瞬间 跳 的 无比 快 。,2
看来 我们 确实 不 适合 野外 郊游 活动 ~ 哎 ~ 悲 催 啊 ~,0
回复 @ superag : [ 嘻嘻 ]   ， 每天 都 来 织 的 ~ ~,2
"我 要 龟苓膏 …
",0
这 是 泥 吧 ！ ！ ！,1
是 小江 一 家子 和 新郎 新娘 吧 … … 可惜 那 晚 我 没空 去 。,0
没 直接 倒 了 就 好,3
你 申请 了 多久 ？ 我 都 几 天 了 也 没 盛情 成功 呢 。 。,0
这个 很 难说 也 难免 ， 前些 年 意甲 不 也 闹 过 类似 的 丑闻 么 ？,2
我 的 名字 好听 吗 哈哈 ，,2
是 的 ！ 你 是 ！,3
啊 啊 不是 吧 ， 即将 在 光棍 节 答辩 的 我 感到 更加 忐忑 了,0
哈哈 当然 不 可能 呀 稍后 再 揭晓,2
打 完了 都 不 长 记性 ！,1
大 晚上 不 睡 。 在 厕所 纠结 这 事 。,3
"你 也 玩 这个 啊 ， 我 就 玩 了 一 天 ~ ~
",3
我 女儿 生气 了 ， 拣 了 个 小 木棍 追 着 母鸡 喊 ： 你 这 只 懒 鸡 ， 怎么 不 下蛋 ， 今天 我 吃 啥 ！,1
真的 吗 ， 你 没 骗 我 把,3
农村 孩子 他 怎么 就 不能 上 大学 了 ？ … ！,1
哎呀 ， 小群 姐 啊 ！ 无限 欢迎 啊,2
哼 ， 气死 了 。,1
晚风 吹 在 身上 ， 有 一 丝 凉意 ， 让 人 觉得 神情 清爽 。,2
六一 快乐 ﹗ ),2
昨天 快 两点 才 睡 。 今天 起 的 很 艰难 。,3
搞 你 妹 ~,1
我 被 坑 了,0
哈 哈哈 用 成 你 的 账号 了 笑 死 哥 了 赶紧 删 了 去,2
你 是 哪个 位 美女 哦 ， 哈哈 ，,2
个个 都 甘 对 我 心 都 淡,0
"善款 未能 善用
",3
我 好 肚 饿 好 肚 饿 …,0
我 日 ！ 是 鹦鹉 ！ 更正 ！,1
还 有 没有 点 道德 了 ？,1
这 里面 有 什么 好玩 儿 的 么 。 我 只 在 那个 旅馆 里 住 过 。 还有 啥 没 。,3
恩 。 后天 正式 开张 咯 …,2
[ 伤心 ]   [ 伤心 ]   @ 精灵 小 诗 : [ good ],0
冲锋 号 吹响 了 ， 我们 还 等 什么 ？ ？ ？ ？,3
"""呵呵 ",2
但是 ， 这个 是 什么 身上 呢 ？ 苍蝇 ？,0
哈哈   我 妈 同意 我 考 那个 学校 咯,2
这 生活 一 天 是 无比 滋润 嘛,2
接盘 的 想 卖 7000 ? 不 可能 嘛 。,3
"你 是 谁 。 我 就 谁 。 和 表妹 超 。
",1
"邱 , 一路顺风 啊 !
",2
哎 老 了 老 了 奔三 了,0
你 适合 找 小艾 ， 她 一 天 比 你 还 无聊 些,3
"哪 能 会 坏 的 啦 ？
",2
好像 好像 都 对 唉 ~,3
总算 考 完了 !,2
有时 默默 的 做 着 有点 痛苦 甚至 是 不 被 理解,0
"应该 好多 的
",3
吓唬 人 你 不会 ， 吵架 总会 了 吧 。,1
今年 的 母亲 节 ， 不能 回家 了 ~ ~ ~ ~ 时间 不 饶人 啊 ~ ~ 时间 总是 过 得 很快 ， 妈妈 也 渐渐 老 了 !,0
福清 现在 什么 东西 比较 好吃 的 啊 ！,3
还 尼玛 骂不还口 的 你 是 死人 阿 ！ ！,1
我 特 么 又 被 困 在 灰 机 上 了 ， 也 木 有 碰上 个 省部 级 的 同机 。,1
nnd 比 亲爹 亲妈 考虑 的 还 周到 …,1
喂喂 到底 是 有 多少 人 木 有 写 活页 啊,0
我 一直 都 恨嫁 ， 不 嫁 之 心 愈演愈烈,0
这个 猛 的 ， 看着 很 像 样子 哎 ， 哈哈 ， 嗲,2
爱 吧 ， 爱 就 爱 了 ， 不要 把 仇恨 嫁接 给 爱 你 的 亲人 ， 不要 让 爱 你 的 人 这么 难过 。 。,0
"我 可以 么 ?
",0
别 说 我 很 好 ， 我 很 好 为什么 你 不要 。,0
嘿嘿 奶茶 也 很 好 喝,2
暴露 了 暴露 了,3
丫 的 整个 黑屏 了 ！,1
而 今天 的 弟弟 妹妹 们 受到 了 初 乐 元 热情 的 接待 ， 在 自由 、 民主 和 爱 的 企业 文化 氛围 中 体验 家 的 温馨 。,2
哎 。 我 原本 就是 现实 的 人 ， 恳 想 抓住 童话 的 尾巴 呀 。 生活 多 残酷,0
早 叫 你 学 下 我 的 人 对 我 好 我 当 他 上帝 ， 人 对 我 差 我 当 他 是 个 屁 ， 管 他 妈的 谁,1
好 恨 这 鬼 天气 啊   每次 替补 上去 也 就 半 个 小时   球 都 碰 不到 几 下   泪   回来 吧,0
"少 来 ！ ！ ！
",1
这 是 污点 我 受不了 ！,1
老曹 ， 手无寸铁 ， 这 世道 得罪 了 枪杆 子 可 不是 闹着玩 的 。,3
笑 死 俺 了 ， 这 是 韩 饭 p 的 桀骜 女 林 ~ ~ ~,2
尼玛 大陆 妹 只 你们 伤 不 起 呀 ！ ！ ！ ！ ！ ！ ！ ！ ！,1
看到 很多 朋友 留言 说 昨天 晚上 还 没 看 够 ， 所以 今晚 继续 分享 @ 吴 奇隆   下集 咯 ~ 新 一 轮 倒 计时 ， 开始 ！,2
竟然 无人 。 。 。 早 知 我 出现 啦,0
一 学 文学 的 小 姑娘 ， 怎么 能 这么 暴力 啊 。,0
感谢 @ 严 小 沉   感谢 @ 苹果 星 老是 被 wyt 欺负   ， 原本 我 今天 很 累 ， 十 分钟 前 才 放下 手上 的 活 ， 结果 却 能 在 睡 前 感受 到 你们 的 关怀 ~ 三 皮 甚 感 喜悦 啊 …,2
老公 送给 我 一 套 昂贵 的 化妆 品 作为 生日 礼物 ， 并 给 了 我 世界 上 最 温暖 的 一句话 ： 老婆 ， 我 希望 你 抓住 青春 的 步伐 ， 过 好 生命 中 的 每 一 天 ， 希望 你 有 我 的 每 一 天 都 阳光 灿烂 。,2
"先 在 还 在 吗 ？ 硪 想 要
",0
本来 我 真 不 想 理 那些 sb 的 ， 麻痹 的 拿 着 苍蝇 家 所谓 料 可是 黑 骂 的 爽 啊 ？ ？,1
终于 出来 了 ， 这 几 天 一直 在 报摊 边 蹲守 … …,2
向 北京 人 兴师问罪 质疑 高考 分数 线 不 平等 ， 真的 有些 无 厘 头 ！,1
啊 ？ 为什么 呀 ？,3
温暖 的 一 天 开始 ！,2
先 邀请 汤唯 参加 演出 ， 以 表 大度 ， 引起 一 轮 关注 ； 拍 完 要 上映 了 ， 以 删除 汤唯 所有 戏份 ， 以 表 高雅 ， 再 引起 一 轮 炒作 。,1
对于 母亲 我 唯有 心痛 的 内疚 ： 辛苦 一生 省吃俭用 还 留下 这么 一 笔 钱 给 我们 ， 我们 又 为 她 付出 了 什么,0
怎么 可能 啊 。 。 没有 啊 ！,3
香喷喷 的 一 碗 热 汤面 让 女儿 开心 的 迎接 新 的 一 天 ！,2
"阿 礼 我 也 要 你 刚才 宿舍 里面 的 烧鹅
",1
相顾 无言 ， 洗洗 更 健康 。 。,3
哈 哈哈 上课 在 钩针 的 人 别 说话,2
听到 真的 把 我 激动 求 子 的,2
你 呢 ？,3
唉 ~ 为 嘛 我 不是 在 上海 捏 ~,0
/ / @ 女 主播 雷悦 : 收 呀 收 ~ 美 呀 美 ~ 2011 神马 最 给 力 ？ — — 月饼 ！ ！ ！ [ 太 开心 ],2
人们 在 旅游 区 往往 容易 购买 价 高质 次 的 商品 ， 而 在 自己 生活 的 城市 的 百货 商店 却 不 容易 被 欺诈 。,3
我 靠 。 。 。,1
路边 发 传单 的 美眉 ， 一点 都 没有 考虑 到 我 的 心情 ， 什么 十 天 减肥 不 反弹 ？,0
社会 进步 的 必然 结果 ！ 全 世界 都 有 癌症 ， 都 是 食品 惹祸 呗 ！,1
吼 吼 ， 伤 不 起 了 ~,0
啥子 东西 啥子 东西,1
图 为 重庆 群众 庆祝 大会 。,3
有 无 一个 不 嫌弃 肥 的 男人 噶 ？ ？ ？ ？ ！,0
你 系 太 寂寞 了 ~ ~,0
一 早上 都 在 考虑 如何 完成 已经 延迟 的 任务 ， 不是 看看 这个 就是 翻翻 那个 ， 虽然 与 任务 有关 ， 但 却 没有 太 大 的 帮助 ， 心 就是 静 不 下来 放在 这个 任务 上 ， 难道 从 内心 的 深处 已经 开始 抵触 了 吗 ？,0
不要 总 觉得 自己 是 块 金子 ， 只是 旁人 眼 瞎 见 不到 你 的 光芒 … …,3
就 差 最后 一道 坎儿 了,3
只是 农家 的 午餐 没有 安排 好 ， 满满 一 桌 菜 ， 个个 都 是 咸 咸 的 。,3
吃饭 喽 吃饭 喽 ~ 快 饿死 了 ~ [ 晕 ] 大家 都 在 做 什么 呢 ？,2
亲爱 的 ， 我 终于 清醒 过来 了,2
我 挂 住 个 厕所 … …,3
是 我 发现 报名 时间 的 哦 ， 呵呵 ！,2
钱云 会 案 人间 百态 一 ： 悲苦 。,0
囧 … … 我 要 赶紧 行动 起来 ！ 哈 哈哈,2
做 的 不错 哟 ！,2
你 个 神经 病,1
啊 哈哈哈 哈哈 …,2
我 还是 克服 不 了 心理 障碍 …,0
什么 司机 。,3
书 呢 ！ 说 好 的 盗墓 8 呢 ！,1
"买 个 相机 的 额外 花销 这么 厉害 啊
",2
哈哈 。,2
停 您老 咖 吧 门口 了 ？ 砸 ！ 哈哈,2
我 很 伤心 ！ 怎么 赶上 今天 上班 呢 ？ 为什么 不在 温州 赖 一 天 呢 ？,0
那 像 我 这种 直接 在 文件 上 动动 手 脚 把 所有 动画 都 弄 出来 的 ， 难道 就是 把 锅底 直接 吃 了 么 … …,1
幸亏 不用 动用 拖车,2
阿莱格 里 的 大 败笔 ， 太 让 人 心寒 了,0
每次 心情 不好 的 时候 拿 出来 看 ， 看 一 次 笑 一 次 ，,0
[ 星光 ] [ 星光 ] 画 了 好久 的 ， 终于 画 好 了 ， 玛丽莲 梦露 。,2
"何 佳欣 的 眼神 ! !
",3
早 你 不说 ！ ！,3
昨天 的 事 想 起来 我 好像 还是 很 生气 的 = 。,1
"[ 蜡烛 ]   仙台 的 马路 上 已 发现 300 多 具 尸体 , 都 是 被 淹死 的 . .",0
[ 抓狂 ] 广大 百万 年薪 招 19 学院 院长 ， 身 为 广大 学子 我 都 要 上网 先 知道 条 消息 … … [ 晕 ],2
有 种 说 不 出 的 感觉 ， 好 留恋 ！,0
"不是 的 ， 汗衫 哦
",3
质量 怎么 样 ~,3
但 我 从 那些 片 只 语 中 听到 了 失望 ， 于是 说服 自己 习惯 独处 ， 习惯 一个 人 默默 行走 。,0
哎 无 语 了,0
"我 要是 去 北京 了 就 去 投靠 你 去 哈 。 。
",1
"好 啊 ， 东西 不要 咬 我 帮 你 吃 了 就 得了 ， 哈哈
",0
啊 ！ 年末 什么 大战 啊 ？ 大战 蜘蛛 网 ？,3
跟 你们 臭 男人 说 ： 现在 男女 都 赚钱 ， 家务 不再 是 女人 的 事 ， 需要 双方 平摊 着 做 。,1
现在 ， 我 依然 用 这样 的 方法 ， 拼 一 天 再 拼 一 天 。,3
好 ， 哪 天 开业 呀 ？,3
你 傻 架 ，,1
这些 年 我 确实 堕落 了 … 关键 我 太 宅 了,0
哈哈 柚 谢谢,2
"忙 啊 小 闺女
",2
我 到 外地 泡妞 去 ， 哼 ！,1
呵呵 ！ 继续 奋斗 ！,2
"张弛 有度 。
",3
你 知 不 知道 你 哭 有人 会 心痛 有人 会 不 开心 .,0
打 不 死 的 小强 ， 越 打 越 精神,3
嗯 嗯 … 可是 我 身边 好像 没有,3
问题 的 实质 是 ， 话语 权 在 人家 那里 。,3
金 在 中 你 现在 立刻 给 我 炸 毛 . . .,1
是 心情 不错 美 的 要 飞 了 看到 我 的 模板 没 夸 我 两 句 吧,2
"英雄 所见略同 啊 ！ 激赏 ！
",0
这 你 都 管 。 。,3
我 那么 惨 ， 今天 走路 都 瘸 了 。 你 又 笑,0
中国 政法 大学 法学 院 副 院长 何兵 ： 我 不 反对 唱红 ， 但 我 反对 强制 且 用 纳税 人 的 钱 唱红 .,1
我 老 了 ！ [ 泪 ] [ 泪 奔 ],0
建 完了 终于 。,3
[ 偷 笑 ] 偷学 困 儿 唱歌 我 喜欢 嘿嘿 ～,2
什么 时候 杀跌 都 是 对 的 ！,3
一个 字 ： 酸 ！,0
老 好 切 饿 ！ 。,2
赶紧 去 补办 吧,3
"神马 古城 的 嘿嘿
",1
那 叫 安 替   不 叫 仙 后 好 吧 [ 汗 ] 可怜 多少 妹 纸 以为 自己 觉得 俊秀 可爱 有 多 大 罪过 似的 [ 鄙视 ] 仙 后 泥煤   举 个 tvxq2   以为 自己 血统 多 纯正   别人 都 是 麻瓜 了   tvxq 才 不 2   2 的 就是 你   你 全家 都 2 [ 怒 ] [ 怒 ] [ 怒 ] [ 怒 ] [ 怒 ] [ 怒 ] [ 怒 ],1
我 的 报复 是 毁灭 性 的 !,1
你 也 是 为数不多 睡 过 我 床 的 苞谷 挖 ~ ~ [ 嘻嘻 ] [ 嘻嘻 ],2
你 脑子 撞 到 哪 坏 掉 了 ？ 杀 我 还要 送货 上门 ？ 你 又 不是 美女,1
尼玛 今天 开 了 四 次 . . .,1
哈哈 ， 对 的 ， 完全 是 教育 得 好,2
新年 快乐 ， 新 的 未来 ！,2
我 擦 ！ ！,1
唉 [ 黑线 ]   各位 。,0
妈 的 死 全家 不 解释 ！,1
嗯 啊 、 我 学 的 播音 主持 啊 、 嘿嘿 、,2
"我 的 是 个 网友 啊 哈哈
",1
"我 是 男 银 ！ 可是 我 还是 买 了 个 白 的 ! 哈哈
",1
好 夜 握 起床 再 教训 你,1
老 纸 的 游戏 今天 凌晨 就 结束 了 你 现在 才 讲 你 个 混蛋 啊 ！ ！ ！ ！ ！ ！ ！ ！ ！ ！ ！ ！ ！ ！ ！ ！ ！ ！,1
你 他 妈 到底 想 干嘛 ？,1
《 青年 文摘 》 打 电话 来 ， 说 已经 用 了 我 的 文章 ， 要 给 我 一百 块 钱 ， 被 我 粗暴 挂断 ， 孙子 。,1
不过 ， 这些 免费 大餐 将 在 3 月 5 日 起 收费 ， 部分 景点 开始 统一 售票 。,3
尼玛 我 刚 走出 亭子 太阳 又 出来 了 老天 你 在 耍 我 么 ？,1
欢迎 哈 ， 来 吧 ~ ！,2
[ 亲亲 ],2
尼玛 网络 社会 还 禁 对外 啊 ！ ！ ！ ！ ！ ！ ！ ！ ！ ！ ！ ！ ！ ！ ！ ！ ！,1
别的 日 他 妈 ， 我 交 个 男友 次次 开房 我 给钱 ， 滚 他 妈的 蛋 。,1
"嗯 嗯 ， 劝 你们 都 逃离 吧
",0
"是 啊 ， 年景 不好
",0
我 2 年 才 发 一 次 日志 ， 还 不让 我 通过 ！,1
倒地 大哭 ！ ！ ！ ！ ！ ！ ！,0
累死 我 了,0
夸 漂亮 就 说 漂亮 的 整 你 妹 的 容 啊 我 夸 你 年轻 也 没 说 你 福尔马林 当 水 喝 吧,1
终于 圆 了 偶 的 梦,2
现在 谁 都 联系 不 上 ！ ！,0
"你 感冒 好 了 啊 ？
",0
可是 ， 谁 给 你们 权利 去 随便 拍 乞讨 人 的 照片 ， 然后 发布 在 网上 的 ？,1
我 已经 崩溃 了 . . .,0
"周末 有 啥 打算 啊 ^ _ ^
",2
等 我 忙 完了 ， 你 也 刚好 回 广州 了 ， 咱 商议 蜜蜂 团 大事 ， 哈 哈哈,2
这 他 妈 就是 距离 ， 真 不 上进 ！ ！ efforts ！ ！ ！,1
小姐 ~ 能 把 你 的 胖 次 ( 内裤 ) 借 我 看 一下 吗 ？ [ 坏笑 ],2
叼 7 距 啊 ！ ！,1
我 真的 懂 了 再也 不会 自暴自弃 ! ! ! 哈 哈哈,2
"你 喺 咪 想 我 打 七 你 吖
",1
你 个 家伙 ， 逃避 受 教育 哈,3
嘿嘿   看着 ktr 的 小 剧场 心情 是 不是 很 好 ？,2
原来 你 不是 留宿 党 啊,3
我 这 就 搞 不 懂 了 ！,1
节日 快乐 ， 姐妹 们 !,2
"我 报名 ！ ！ ！
",1
是 啊 是 啊 是 啊 ， 我 快 一 年 没 见 过 他 本尊 了,3
"我 帮 你 擦 哈
",1
回复 @ 苋 苋 is : 就是 了 嘛 ， 都 没 得 几 个 人 送 过 束 花 我 ， 他 还 蛮 浪漫 的 嘛 ， 哈哈,2
骗 纸 骗 纸 ， 说 了 上来 见 我 的,1
连 输 3 日 咋 。 。 。,0
不然 说 不定 现在 因为 没有 程序 员 证 被 抓 起来 ， 没有 证 的 程序 员 伤 不 起 啊,0
为什么 一 开始 就 排斥 我 啊 …,0
归途 ， 放 着 陈 百强 的 偏偏 喜欢 你 ， 有 种 穿越 时空 的 感觉 ， 晚风 微 凉 ， 不停 地 透过 车窗 撕扯 我 的 长发 ， 席间 回忆 迷笛 的 激情 和 离开 时 的 狼狈 ， 回忆 某年 生日 去 了 西溪 ， 山 中 几十 人 为 我 庆祝 ， 偷偷 背 上山 的 红酒 和 蛋糕 ， 还有 那 一 捧 欲 滴 的 野花 。,2
这 实际 上 是 财政 部 的 部门 利益 绑架 了 国家 利益 和 全局 的 国民 利益 ！,1
你 什么 座 ？ 不 工作 上 微博 ！,1
客人 ： 什么 调料 ， 连 美国 都 没有 ？,3
[ 酷 ],0
汽车 频道 改版 我 要 做 ， 自己 的 客户 要 维护 ， 商报 三 个 组 的 活动 要 配合 。,0
我 要 气死 了 ！ ！,1
"直到 我 打开 窗帘 , 看到 养 了 多年 的 虎皮 鹦鹉 , 安静 地 躺 在 笼子 里 … …",0
前 几 天 拆 了 ， 来 repo 一下 ： 卧 槽 ！,1
太 直接 呢 ， 偶 已经 有 女 盆 友 鸟,3
[ 哈哈 ] 咋样   相当 不错 把 [ 偷 笑 ],2
穷人 用 重 典 ， 权贵 能 赦免 ！,1
另外 托雷斯 捡 来 的 单刀 又 能 找回 些 信心 ， 暂时 也 不用 担心 锋线 问题 了 ， 巴萨 克星 果然 是 巴萨 克星 。,3
谁 有权 出售 黄河 ？,1
"呵呵 你 这 小子 请 朋友 的 时候 给 我 打 电话 吧 我 来 救 你
",2
装 的 简单 多 了 ， 纠结 自然 就 少 ；,3
"再次 恐怖 袭击
",3
中秋 节 快乐 ， 合家 幸福 ！,2
彻底 疯狂 了 好 吗 ！,1
学生 一 脸 茫然 ： 老师 ， 我 不 知道 ， 所以 才 问 你 。,3
"我 那天 让 你 看看 我 的 办公 桌
",0
[ 嘻嘻 ]   [ 嘻嘻 ]   说 好 的 都 没 你们 这么 一致 的 吧 ！ ！ ！ … … [ 哈哈 ]   [ 哈哈 ]   [ 耶 ],2
你 找 打 啦,1
睡 吧 ， 该 面对 的 还是 要 面对 ！ 回来 了 吗,0
| | | | | | | 顺道 紫 色系 眼影 果然 让 现场 看 起来 没 那么 萝莉 的 说 … … | | | |,3
这 当 服务 员 也 得 学好 逻辑 学 啊 。,3
拜托 记者 朋友 们 。,3
你 那么 有空 ， 不如 学 点 什么 东西 ？,3
老子 是 穷人 好 不好 好 不好 ！ ！,0
哈哈 ， 你 都 不 知道 他 多 气人 ！,2
呵呵 ！ ！ ！,2
不是 要 睡觉 了 嘛 还有 什么 让 你 牵挂 舍 不得 睡觉 呢,0
外国 人 也 看 的 懂 手语 我 一 比划 走遍 天下 有人 懂,3
人 越 多 越 便宜 些 。,3
同样 ， 我 会 开心 疯 掉 ， 又 可以 从来 了 ， 我 会 重新 走 我 的 人生,2
真的 不能 ! ! ! ! ! !,0
这个 数字 对 我 打击 很 大 ， 好不 容易 来 上海 了 ， 还是 住 在 郊区 。,0
我 也 感冒 发烧 没 好 呢 ~,3
还 没 準 备 好 ， 好运 突然 降临 ， 让 我 受宠若惊 ！,2
"是 的 啊 哈哈
",1
人 腿 安全 带 啊 ， 玩 起来 也 没 放下 啊 有 木 有 ！ ！,2
至少 你们 单位 还有 网 ! ! !,3
刚 睡 个 美容 觉 起来 嘛 ~ 哈哈,2
还 tmd 真 以为 全 世界 都 是 泡菜 淫 民 的 啦 ？,1
等等 ， 六点 不到 就 起 了 。 真 早 。,3
熬 到头 了 ！,2
哈哈 。 不要 嘛 。 有 兴趣 么 ？,2
尼玛 的 ！,1
嗯 ， 先 放 一 放 吧 [ 挖 鼻 屎 ] 刘 永好 先生 我 对 不住 您,0
"这 句 熟悉 的 留言 是 母亲 找到 女儿 的 唯一 方式 , 一句话 就 能 摆渡 一 颗 柔软 的 心 .",0
重庆 彩民 中 了 1.77 亿 巨奖 ， 没 心思 上班 ；,0
大 菠萝 来 喽 ~ 哈哈 ~ 万众 期待 的 畅销 动作 角色 扮演 游戏 《 暗黑 破坏 神 3 》 正式 启动 封测 。,2
9670 ？,3
你 的 出生 ， 就是 个 愚人 节 的 玩笑 ， 哈 哈哈 ～,2
努力 吧 ， 让 最 聪明 的 脑子 开始 考虑 最 实际 的 问题 。,2
住 你家 屋子 每天 一起 操 你家 老婆 这 你 总会 了 吧 。,1
想起 对 思 华 的 无理 要求 我 想 笑 了 ~ ~,2
呵呵 ， 马上 可以 真是 登录 中国 了 。,2
擦 ！ ！ ！,1
"又 吾 叫 我 去
",1
这么 大 还 没 做 过 奥数 呢 ， 头 一 遭 就 用 这 了 ， 尼玛 ！,1
我 和 侯佳 更是 。 。 。 哈哈,2
那 土匪 跑 得 巨 快 ！,1
悲剧 的 是 ， 这么 想 吧 ， 事情 就 这么 发生 了 。 。 。,0
我 惊讶 + 微笑 . . .,2
"还 可以 抢亲 啊 。 呵呵
",1
这 张 我 木 有 抖 啊 ！,1
生日 快乐 大 掌柜 ！ ！ ！,2
你 也 不用 立刻 电话 吓 我 ， 我 本来 就是 恶梦 醒来,0
心寒 . . .,1
今天 我 生日 ， 所以 你们 的 周年 我 会 记得 的 ， 哈哈,2
你 为什么 不 早点 遇到 ！ 电话 好多 、 发 私 信 给 我 ！,1
哈哈 ！ 说 得 对 ！,2
拿 去 用 门夹 一下 . . .,3
今天 歇 菜 了 等 恢复 好好 搞搞 。 可惜 你 唱歌 听 不到,0
船 戏 啊 哈哈 天平 你 还 在 想 啊,2
妈妈 病 了 ， 周二 晚上 输液 一直 到 周三 上午 ， 虽然 陪 在 观察 室 里 ， 但 什么 也 做不了 。,0
你 简直 是 神 是 天 屎 啊 ！ ！,1
还 可以 嘛 ` ` 能 凑齐 12 张 ， 2011 恐怕 是 画 不 出 12 张 了 ， 年纪 大 了 ` ` 今年 开始 要 认真 寻找 另 一半 了 ` ` 最好 她 也 爱 画画 [ 害羞 ],2
看见 掬 花 楼 了 ~ 啊哈 ~,2
谢谢 补 句 。 晚上 好,2
四 个 河南 b 我 操 你们 妈 ， 你 妈 逼 欺负 一个 国安 16 岁 的 小 球迷 有 什么 本事 啊 。,1
[ 怒 ]   [ 怒 ],1
哎 ， 成都 啊 ！,0
哈哈 . . . .,2
现在 什么 都 声称 具有 防 辐射 的 功能,3
"这种 事情 想想 就 好 ！ 哈哈
",0
"好多 小结 , 报告 要 写 啊 !",0
呵呵 。 回忆 很 美丽 。,2
每当 要 到 生日 时 因 该 高兴 才 是 ， 但 我 这些 年 最 怕 的 是 过 生日 ， 因为 只有 我们 爷俩 过 ， 心 会 很 酸 。 。 。,0
"我 要 做 。 。 。 额
",0
1999 年 10 月 20 日 ， 由 同名 漫画 改编 的 动画 「 海贼 王 」 正式 在 日本 富士 电视 台 开始 播出 ， 今天 正好 是 「 海贼 王 」 开播 满 12 周年 ， 可以 说 是 个 纪念 日 。,3
我 真的 ！ ！ ！ ！ ！ ！ ！ ！ ！ ！ ！ ！ ！,1
怎么 能 叫 我们 不 兴奋 呢 ！ ！ ！,2
哈哈 你 很 酷,2
为啥 要 有 雪花 呢 。 。 。,3
我们 对 幸福 的 评价 必须 要 有 一个 客观 标准 ，,3
"那 你 把 他 送 我 吧
",1
你 当 我 傻 啊 。 你 说 知道 就 知道 啊 ？ 那 我 还 说 我 几百 亿 呢,1
"唔 。 矮 油 ， 我们 家 好多 珐琅 宝贝
",0
内心 相当 的 纠结 ！,0
@ liubo_sina   诺 ， 之前 给 你 说 的 我 与 移动 的 十 日 大战 ， 至今 未果 。,0
"思 妈 去 啦 ~
",2
没 干爹 的 人 你 伤 不 起 的,0
"原来 这样 啊 ！
",0
太 搞笑 了 ！,2
这样 的 小孩 虽然 有点 惹气 ， 但是 他们 其实 也 很 无辜 ， 因为 背后 必然 有 一个 或者 一对 只 配 被 生锈 的 调羹 刮 大肠 的 父母 。,0
"我 看看 去 ， 应该 还 没有 关门
",0
现实 。 太 脆弱 ！,0
又 打 少 个 字 ， 是 俺们 的 ， 俺 错 了,0
尼玛 又 是 厂商 制作 问题 ！,1
一切 都 晚 了 。,0
好在 我 没 做 什么 出格 的 事 [ 晕 ],2
哈哈 . 我 是 90 的 后 的 啦 . 不怕 邪,2
"我 那个 还 没完
",1
为什么 我 一个 也 没 涨 ？ ？ ？,0
嘿嘿 ， 其实 ， 我 更 关心 你 的 烤 玉米 ！,2
是 要 怎样 啊 ？ ！ ！ ！,1
就是 早上 摔 了 手 有点 伤 筋 的,0
很 和蔼 的 一个 老人 ， 一路 走 好 [ 蜡烛 ] [ 蜡烛 ] [ 蜡烛 ] [ 蜡烛 ] [ 蜡烛 ],0
我 只有 让 泪水 洗刷 我 的 面容 ； 让 痛苦 笼罩 我 的 心扉 ， 寂寞 时 总 有 孤独 的 身影 ； 想 你 的 时候 总 有 相思 的 泪滴 。,0
请问 他 都 不 算 非 杀 不可 ， 什么 样 才 叫 非 杀 不可 ？,1
有时 候 ， 我 真 想 你 能 懂 我 ， 即使 我 什么 都 不说 。,0
我 决定 下午 的 课 tmd 全 不 上 了 ！ ！ ！ ！,1
富婆 是 谁 啊 ？ 还有 铁证 ？ 我 也 了 个 去 ！,3
"还 没有 发 今天 我们 才 听到 发 道 网上 是 我 会 给 你们 通知 谢谢 支持
",1
撒 泡 尿 划 地盘 ！,1
你 是 要 把 后宫 饭 们 逼上梁山 吗 . . . . . . .,1
大家 期待 一下下 吧 [ 傻笑 ],2
),3
放弃 镇压 起义 军 吗 ？,3
因为 参加 周 笔畅 的 转发 活动 人数 很多 ， 于是 我们 又 申请 了 一个 小 礼 ( 签名 吉他 ) ， 本周 日 下午 三点 悦达 889 周 笔畅 签售 会 到 现场 且 有 购票 者 ， 有 机会 获得 这 份 纪念 品 哦 ！ ！,2
那 是 做 什么 用 的 ？ 床单 么 ？,3
难道 一些 人 犯错   让 人民 去 赔偿 吗 ？,1
我 要 不是 一个 一个 看 过来 真的 没 看到 了 就 。 。 。,1
"年年 交钱 年年 变 ！ ！ ！
",0
什么 时候 拍 的 ? 我 都 不 知道,3
"这 是 哪里 啊 ？
",1
总之 做 完 这 期 花 火 a 和 《 花 火村 · 小 狮 绘 》 之后 ， 我 和 @ 宅女 雪人   都 恨 不得 含笑九泉 … …,2
