,text,labels
559,我是伪造者，他们是真实的和真实的，我只是看不到它，因为我太忙了，感觉不到和不重要 ,0
2390,i had to quit because i felt dirty and ashamed due to their feelings of superiority and insincere class preparation and native speakers lacking even morals are given full service like a king receiving money for their plane ticket free apartments cable internet and furniture,1
1122,我真的觉得我对两个互相尊重并欣赏他们拯救他人而不一定彼此的方式的浪漫子情节可以 ,2
1078,我感到压力是提醒我的读者，我将自我出版的作家称为公共服务 ,3
255,我不知道为什么我感到尴尬地回到墨尔本 ,3
273,我感觉很混乱，我想理发 ,0
9402,i feel ridiculously obnoxious,1
1662,我很幸运有医疗 ,2
1640,我对此感到非常害羞 ,3
2777,我对我的聚会感到恶心 ,1
2664,我认为我对缝感到紧张 ,3
2041,我不能帮助辩论的两面都感到生气和不必要的二分法本身 ,1
7127,i would have said something but i was feeling too timid to bargain with the pink ladies in the upmarket beauty salon,3
1120,但是，我可以列出一些让我感到非常热情和活着的东西，而不是一个特别的时刻 ,2
8039,i finally asked him over the phone this feels awkward to ask but do you need us to pay you for all your time,0
4768,i was feeling spiteful,1
4396,i feel appropriately shamed,0
8645,i am glorified and i feel important,2
1430,我质疑我们在达拉斯TX如何回应我们对基督对基督的信仰的回应，在那些应该失去生命的人中，我感到不受欢迎 ,0
968,我开始的那一天对任何事情都没有任何安全感 ,3
591,我能感觉到自己的心像害怕的鸡一样跳跃 ,3
2881,i can tell you that i would rather my husband be honest with me than to continue to feel unhappy and to risk repeat cheating,0
1926,我不会感到绝望或沮丧 ,0
721,i am feeling really nervous about it and have been warned that i am going to get a hard time for keeping my nipple and mirena i am also looking forwards to it in a way,3
9824,i don t really feel like i need to be mad at him anymore and i certainly don t need to be afraid,1
2732,我知道当摩托车上有一个漏洞时，我会感到安全，这个家伙一定已经同意 ,2
3800,i did say that i had my share of warm and fuzzy moments that people often go back to when they feel alone or unloved maybe,0
1007,我只是为了确保我感觉还好 ,2
1980,我知道我感到被拒绝 ,0
235,i am feeling weird neha texted in a weekend,3
1584,如果我发布任何类似于怀孕的事物，我也会感到同样卑鄙 ,0
2583,i was sitting at my work computer feeling a little stressed over all the grading i need to do and decided to escape a bit by changing my computer background,1
1308,我确实觉得已经解决了一些问题，我对此感到满意 ,2
894,我感到不满困惑的荒谬 ,0
709,i belonged always feeling like i had to hide in groups of people who were on the outskirts damaged like me,0
2169,i feel a little intimidated about writing this post but i m going to do it anyway,3
413,i absolutely hate feeling rushed,1
2952,i have been feeling so agitated lately and i am unsure why,1
2282,我感到很活跃，可以重新接受一些非常专门的培训 ,2
4267,i am alert and feeling a peace and deeper calm instead of being freaked out or worried because i should be asleep,2
1728,我犹豫不决我不是作家 ,3
4684,i had to fight a strong urge to go back and scream at him because i was feeling so enraged,1
650,i woke up around feeling groggy,0
2561,我一直在编辑小说的每一分钟，已经有几周了，我一直想知道为什么我如此紧张的感觉如此急切 ,1
1069,我今天早上在自己的床上醒来，但我觉得自己被扫帚手柄殴打 ,0
290,我不禁感到愤怒的放大器拍打在脸上 ,1
2791,我最终吃了CP肆意的肆意和巧克力片面包，沾满了Nutella该死的性爱，现在我感到内gui cos，我承诺今天要砍伐食物，因为昨天是一种fatcarbsugarcalcalorie超负荷 ,0
7849,i just feel like going back to when i was only three whereby i dont need to be troubled over problems,0
2665,i feel like layers of dirty film have been removed,0
9210,i feel really stressed out,0
7169,i feel more respected by dh amp more respectful of him,2
7401,i am feeling slightly less bitchy,1
7488,i often feel remorseful for having what seems like so many restrictions,0
1373,我意识到兄弟对我们很生气，因为我们在公共巴士上公开进行了这次谈话，我对同时感到有些遗憾和恼火 ,0
1209,当我在街上行走时 ,3
5288,i feel so fake a href http jumbleupon,0
1186,我对世界其他地区的所有绿色感到有些羡慕 ,1
991,我感到生气和悲伤，因为他们不知道自己的无知 ,1
1280,我本周对我的服装有点沉闷 ,0
1933,i know a lot of women and men do this shit every day but i feel virtuous anyway,2
2258,我想确保我不会对迈克抱有太高的期望，这会让我感到痛苦，无法享受我们分享的美好联系 ,1
7024,i just want to know how to feel i honestly feel numb and i have since pm last night when we got the news,0
3872,i feel incredibly honoured that s,2
2664,我在那里感到非常不舒服，舒适和温暖不再存在 ,3
5028,i feel shy to admit that i was struggling to haul a single computer up,3
1371,我能感觉到它，让它柔和我或激发我或许多事情，但这一切都归结为一个更诚实的真理 ,2
109,我最近对生活和账单感到极为不知所措 ,3
2419,i started the last run at the job this morning feeling so pissed off it was untrue,1
3254,i feel if my focus is on feeling fearful i get the experiences of lack and more fear,3
9581,i feel really dismayed at the way she now seems to be coming unravelled,0
439,我会觉得上帝对我不情愿的心窃窃私语你不必这样做 ,3
7203,i would like to though but feel a bit hesitant because im not sure how hell react,3
7886,i feel out of breath and beaten down,0
4901,i had to venture a guess id assume that youre looking for a way to express the utter depression you are feeling when in the eye of your emotional tornado,0
2595,我不耐烦，知道这些孩子失去了希望 ,1
3787,i just feel very impatient,1
2021,i saw of myself reflected in you made me feel worthless,0
9176,i don t feel they are important to maintaining a comprehensive team collection,2
6997,i realise they wont think much of my spotty attendance and will find a way to feel offended by my actions,1
9276,i may seem cowardly and fatalistic but i am simply a researcher of our fauna and i feel it is my duty to bring to attention the dangerous error made in leaving this harmful species to freely multiply,1
1754,即使我很害怕，我也会感到写作，这让我感到有点痒，如果我微风过不适，或者没有分享我现在感到多么困惑，我会知道他仍然值得 ,3
2702,在CI测试中，我发誓我会感觉到我的重要器官一个一个一个失败 ,2
1513,尽管我感觉到我们内心的痛苦无止境的痛苦，但我感觉到痛苦的痛苦，我感到眼泪流了出来，撞到了整个房间的枕头 ,0
1428,我犹豫不决地分享，并且与化学大脑我只能想到如何真正说话 ,3
8314,i went to the british museum in london to see its new exhibition on vikings i left feeling drained,0
1875,我应该现在写我的论文，但我坐在这里感到非常分心和生气 ,1
2087,i feel likewise distraught when i am left no choice but to make small mistakes with time no matter how great or small the sacrifice just for another to learn their lesson from my tragedy or despair,3
1790,我感到伤心欲绝 ,0
2358,我只是想让世界再次对我感到奇怪 ,3
3369,i feel nothing but i am just scared i am going to get injured,3
5276,i feel amused have i been used,2
1069,我有时感到不安全，但是每次她说爱我时，我都会立即融化 ,3
183,我觉得戴维斯不应该被吓到与普拉多交易，但他绝对应该利用他的上级摔跤来击败巴西人 ,3
824,我真的不觉得我需要对他生气，我当然不必害怕 ,1
875,我感到孤立，即使在我的梦中，我也会孤独 ,0
6624,i feel like i ve lived ten lives already while reveling in the energy my youth and health still afford me every day s a gift no matter how fucked up it all is no matter how much it has already been capitalized on,1
1763,i feel like i m going into crisis and i m scared,3
1765,i think of it these taking on of other personalities feelings started when i began to be more hesitant with my reactions and contemplative of what i create through my responses and reactions in and to my environment and people,3
2652,我没有对施虐者的力量，即使终生发生了，但仍感到被打败，仍然感到羞耻 ,0
3897,i don t know how to reciprocate that without feeling terrified,3
5285,i was recently feeling low i sent this person a message hoping to find a little understanding and maybe some comfort,0
7284,i feel terrorized by how rude customer service workers are to me,1
2731,i felt it could have been longer instead of feeling rushed at the ending,1
8274,i feel very strong inspiration to write this post so don t be surprised if it feels like i m talking directly to you,2
2724,如果我对自己探索的主题真正充满信心，我会不确定要采取什么行动，但是现实是，年龄越大，我学到的越多，我学到的知识就越多，知识就越多。 我不太确定我有什么 ,3
1023,我想知道我是因为你是谁而避开你，还是因为发生了什么，或者是因为我自己有些事情我不确定 ,3
1567,i got home from an extraordinarily long day of report writing and just felt completely and utterly rubbish you know those days when you just feel so drained firstworldproblems if ever i heard it,0
2663,我感到很脆弱，真的不希望人们取笑我或指出我只是想克服什么 ,3
1952,我正在尝试在哪里否认或忽略自己的感觉，而不幸的是，它注定要以痛苦的失败结束，因为感觉是我所知道的一切 ,0
9083,i feel that i should use festive themed papers,2
171,我觉得真的是地球的苦难 ,0
6952,i feel that its all in vain,0
7636,i realized that the reason i do this is because it feels too vulnerable,3
923,我确实对比赛的损失和平局感到有些生气，因为我认为我应该在游戏中获得得分，并且在比赛中赢得了胜利 ,1
6706,i type these words i can feel how fearful i was at that moment,3
9501,i have with my family there are times when i feel completely vulnerable and torn,3
1372,香港专业教育学院对此非常柔和，但是由于我见过其他参赛者参赛作品，所以我现在感到有些恐吓 ,3
285,我看起来很果味，但穿着牛仔裤，我觉得烂唱 ,0
5611,i try hard to come up with something handmade to give to everyone and i m feeling rather smug because i more or less have come up with something,2
8193,i came out on the other side with a renewed sense of strength and purpose dedicating myself to completing this ironman for those who never would get the chance giving a quick glance upward and instantly feeling less alone,0
381,我感觉不满意，即使失业，我也有一个时间表，非常感谢您 ,1
2704,我真的很害羞地拿出这些进度照片，但这只是为了证明过去几周的变化 ,3
1783,我感到很狂热，因为我绝对没有什么事 ,1
1133,我认为有可能我否认它也许我没有敞开心himpperiementimentimence也许只是现在我才意识到有可能给一个男人，让我能够让我感到震惊，以使我感到自己在我的震惊中摇摇欲坠 皮革凉鞋 ,3
4154,i feel as though the curated experience is one that prompts this emotional reaction,0
90,我对真正摆脱它感到犹豫不决 ,3
4983,i started feeling uncomfortable around my straight male friends particularly after one of them drunkenly came on to me grabbing at my waist while he attempted to murmur sweet nothings in my ear at a party that same week,3
5668,i feel stupid or overly awkward or less than them,0
4040,i started out feeling pretty shitty but then i got to classes enjoyed them enjoyed myself and was in a good mood,0
8953,i am mirthful that the relationship of my family at this moment is not at its highest because i feel so appreciative to know to feel that i am needed i am loved,2
10,i feel shy to look him in the eye,3
7013,i hate this kind of feeling cause it will only make me cry and realize how petty i am,1
919,我感觉到这个人感到被排除在外，也许被吓倒了 ,3
1667,我对提名感到非常荣幸和感激 ,2
2534,i was feeling in a creative flurry yesterday,2
2441,我很确定这让布拉德感到有些la脚 ,0
3025,i feel drained of energy rel bookmark my favorite way to recharge when i feel drained of energy posted on a href http bohemianseas,0
463,i feel ive been wronged im not just going to let someone walk all over me,1
462,i feel weird when yuuki talks to other girls,3
462,我不禁对此有点嫉妒 ,1
1745,i remember feeling a little distressed when i hopped on my bike and felt as though i were riding through molasses,3
2443,我觉得你是唯一的人，甚至像我在奥尔良的推文一样对此感到难过 ,0
3342,i am feeling frantic stressed out or overwhelmed,3
2281,i feel like hes too needy and im just not giving enough,0
4087,im sure theyre not over although im feeling pretty beaten up right about now,0
2548,我真的放心，宣布您不会后悔 ,2
7494,i feel so helpless to their situations but i m filled with compassion because i truly understand how they feel and know what they re going through,0
749,我对我们的位置感到非常满意 ,2
136,我感觉又一个醇厚的一天 ,2
152,香港专业教育学院已经为县级博览会上休假了几天，但我认为我会缩减物品的数量 ,1
2971,i can come up with is that i am feeling rather insecure right now,3
792,我呼吸着我体内的感受，抵抗我的思想的聪明尝试来分析我的感受 ,2
5434,i think he feels he could win it this season with melissa and to have this happen he looks a bit devastated,0
1840,我的一个好朋友的弟弟死于哮喘 ,0
1020,我想缩小我认为是参议员收养的遗产的不幸方面的范围，是我成年后坐在那里拒绝了自己的出生证明，否认自己的出生证明 ,0
5231,i have so much respect for any woman who can juggle their family life with their work life i do wonder though if many are feeling like me trying to look like a graceful swan from above but in reality underneath the water they are paddling furiously,2
5197,i think this card wasnt needed in my spread because i am bad at lying to myself and already knew that while sometimes i feel fearless im not,2
773,im far from patient and i feel like i have this wonderful hopeful opportunity staring me in the face and so much could happen if i make it,2
7351,i was feeling so smug and confident having recently thrown in the towel with java here at the valca homestead and removing it from all of our windows systems,2
477,我总是欣赏随机的有关人的信息，这让我觉得我更了解他们 ,2
2834,i smoked almost a full pack of cigarettes within a few hours feeling like each cigarette which would usually bring a calmness had to be defective,0
3337,i start to feel like crap and i get groggy,0
5848,i went for a nice long run did some yoga and i now feel terrific,2
8840,i just hope i m not making jeff feel as abused as i felt,0
2659,我开始对大学感到不满意，但我不得不记得去年的这段时间，我知道我不希望事情再次变得不好 ,0
1026,现在，我对促进的任务感到非常恐惧，因为我意识到我犯了很多错误 ,3
1728,我开始感到颤抖，需要扔掉 ,3
311,我觉得很琐碎，但是grr ,1
8918,i mean im me and i am so amazed at how many people love me when i feel so inadequate to how much they do,0
4480,i have plenty of energy today though and do not feel exhausted from the past two days of work,0
2702,我不欣赏我所做的所有事情而感到烦恼 ,1
1061,i feel so stupid and guilty right now,0
296,我回家为ID听到和学到的一切感到高兴 ,2
2191,i never feel inadequate,0
9047,i feel like my friend ser is the one who broke the news to me,0
9594,i guess i really must have bared some of my true feelings that night because now hes being a little bit more considerate of how i feel and how much i do around the house to keep up with him and his dad,2
1615,我真的认为孩子喜欢有用，而我的日常生活是我总是试图在做家务时一直在努力愉快的一个原因，这似乎已经对女士的tidypants擦掉了，他们有时会要求我们把胡佛拿出来 ,2
3035,i can feel myself get impatient with need and excitement,1
2945,i can immediately feel better,2
2891,when my uncle died whom i had loved very much i was very sad and i felt totally helpless,0
2991,我回头看一些我的帖子和评论，我不得不承认我感到有些害怕 ,3
1767,我现在感到非常激动 ,1
794,i can only just say that it feels shitty to be in a public place like a movie hall and be by myself,0
9409,i feel like a horrible person for leaving,0
1783,我对这些女性特征感到负担 ,0
9377,im excited to have one much closer to where i live but i have a feeling this could be very dangerous too,1
3175,i was feeling particulary bouncy and light hearted which really only goes to utterly sabotage my efforts to keep up good relations with sbm especially lately,2
2167,我说，当您担心成功似乎变得遥不可及时，我感到您感到您，现在您已经辞职以放弃 ,0
3405,i always find that when i get myself back into reading i feel less stressed about life and happier in general if thats not a reason to pick up my kindle then i dont know what is,1
8597,i feel pretty heartbroken,0
3390,i always tell taka i feel so jealous seeing random couples on the street or in restaurants,1
1024,我感到害羞和不安 ,3
2862,i woke up the very next morning feeling as if i had been assaulted and since i do not receive any pain management since moving to this town i had nothing to help my fibro flare i pondered going to the er but i have spent an amazing amount in co pays this year,3
671,我回来意识到，当我做一些真正自私的与他人的乐趣时，我大多能感觉到 ,2
7558,i won t have to feel this unpleasant feeling anymore,0
49,i hate being like this feeling this way saying these things having vile thoughts of terrible accidents,1
6737,i hear from women who feel intimidated by clothing shopping and putting new outfits together,3
5759,i can t help but feel disheartened and dejected to miss out on this ignite,0
4423,my grandmother several times has been struck by cerebral hemorrhages until now she recovered well each time,3
5841,i do know is im there and it doesnt feel half as triumphant as i thought it would,2
631,i don t feel that shaky but i can see my fingers trembling,3
7531,i go on facebook barring a few exceptions i always feel at the end of it like ive been beaten with a stick,0
1205,我告诉那些感觉有些抑制或害羞的人只是假装它直到您做到 ,3
814,i feel pretty blissfully,2
1011,当我看到我们的地球破坏时，我感到完全绝望 ,1
770,我不觉得自己的背部疼痛，但是我的关节只是感到不舒服，而且器官，什么不是heh ,0
2705,我的一位同事指责我偷了他的铁，我确定我没有做过这样的事情 ,1
29,我能够对几幅画进行最后的修饰，包括我整个夏天一直在工作的小绘画，但直到昨天才能解决 ,2
1447,我对自己感到绝对厌恶，他们仍然告诉我我有多华丽 ,1
2659,i am feeling this unkind pain inside my heart,1
1964,我感到非常荣幸和受宠若惊 ,2
1196,我在整个驱动器回家时都在猛击方向盘，这让我感到很生气，就像为什么总是这样 ,1
3275,i am feeling a lot more positive about this,2
8434,i sit here sipping on my fourth smoothie of the week long challenge i feel fantastic,2
2432,我为此感到自豪，这是一个潜水，但我觉得那些家伙不会为此而烦恼 ,1
731,我仍然喜欢写作和练习，所以请随时让我知道您的想法 ,2
9675,i know what i feel i m immediately suspicious of people who claim a deep connection with whales the minute they look into the giant animal s eye or feel his deep chant reverberate through sound waves under the sea,3
2479,i can say it makes me feel is jealous,1
1814,ive been feeling crappy and guilty about it,0
974,i dont know why i feel weird,3
1362,i feel that the fact that it was peaceful is a great achievement for us,2
2908,im sorry if i made you feel uncomfortable i found it all exceptionally awkward,3
8693,i feel like a greedy mo fo hours ago,1
8053,i feel like im an ungrateful coldhearted bitter bitch but i was just raised better,0
3397,i just know what i like and what i feel comfortable wearing,2
1832,我不接近他们，但我感到很麻木 ,0
2360,我已经玩过，我仍然觉得在比赛和经历一样好 ,2
1811,我感到有些痛苦和不舒服的周，我不记得vhy ,3
1226,当我感到不知所措时，我尝试深呼吸 ,3
2246,当我吃美味的食物时，我当然觉得我很高兴 ,2
1553,我本人站在人群面前说话，但最近不再增加人群的感觉，感觉有些动摇的HIHI训练和技能可以保持不变的状态 ,3
457,我知道这听起来很疯狂，但是当我看到朋友的跳伞照片时，我会感到羡慕 ,1
6967,i feel a strange peace today,3
310,im to sit here feeling tortured for the next several hours while you sit there pretty as you please and have your merry way with my self control,3
373,我想我对从另一个姐姐施加压力感到加重 ,1
5353,i could feel myself feeling nautious and paranoid,3
899,i was in a very very massive pain in the process but now i feel relieved,2
624,我觉得我走进了肮脏的舞 ,0
244,i would feel completely drained afterward because not letting my mind wander took every ounce of mental energy,0
1886,我感到喘不过气来，被殴打 ,0
1766,我不知道我总是感到贪婪从父母那里赚钱 ,1
1915,i crawled back into bed feeling very relieved that i didnt have to check out immediately because i was breaking out in cold sweat whenever i tried to be up on my feet,2
9390,i am feeling bitchy leave me alone,1
2141,i just feel insulted because he tries way too hard to be condescending,1
8684,i do feel a weird need to defend against people who throw out shit like of women in the us have them,3
2555,我感到很棒的充满活力的正常 ,2
31,我和一些同学们不同意他们被老师所吸引的，并感到厌恶的批评，这是一件工作很糟糕的作品。 ,1
3933,i love the snow lol it just makes everything feel so tranquil,2
5961,i get the more we feel burdened to spend our time and gifts doing things that positively change and impact others hoping that with our time and efforts we will be salt and light in this world,0
2491,我哭泣，因为他撕裂了我的童贞，我感到内心深处的感觉很奇怪，但要公平这个女孩，她擅长吮吸，因为她没有插科打bex的反射，并且能够在她的第一次尝试时给予大地塑造口交 ,3
833,我很生气，以至于我花了很多时间在生病和无助 ,3
600,out on a weekend with a group of people,1
2313,我发现自己签署了对世界状态完全厌恶的感觉 ,1
1839,我只是对自己的去向和正在做的事情感到非常困惑，这使我感到疯狂，然后需要 ,3
2811,i hated feeling so vulnerable then where i felt like any guy that showed an iota of interest in me could single handedly unravel me,3
805,我对今天的状况感到高兴 ,2
6201,im not one to really feel like i lead a charmed life and know that a higher power is guiding me in all that i do but in this particular area my only conclusion is that i feel like the lord is watching over us,2
1252,每当我把玻璃瓶扔掉时，我都会感到很脏 ,0
948,我意识到你对其他女孩说同样的话，我感到难过 ,0
9490,i am feeling honoured and respected as i know now that our profession also holds value and significance in society which can be formally protected she said adding i used to think that we were working on informal and irregular basis but now my views are quite different she said,2
129,i feel free daring released from the tyranny of always being at someones beck and call,2
1200,我确实需要这种额外的力量，我有信心自己对S攻击自己的冠军，而伟大的萨满将能够照顾好 ,2
39,我知道被忽略的感觉，我不喜欢它 ,0
5322,i think the intention with brown is for people women to feel reassured by his ursine can do capabilities we re probably supposed to think of him as a kindly grizzly bear with claws but instead he reminds me of a surly panda,2
1101,i cannot remove these feelings and the thoughts that they bring are far too violent for me to ever set down in words,1
5082,i must be made to feel as though this hurricane that erupted onto me only shifted whats real and i was shaken and didnt realize,3
1359,我最近感觉很喜庆 ,2
6365,i also have a beautiful baby in my belly i can feel her every move i have a cute belly and im creating life,2
1381,我又开始感到有些焦虑 ,3
8932,i get started if i feel passionately about something i can get really stubborn,1
1388,我觉得如此卑鄙的卑鄙 ,1
1007,我感到如此自私的感觉 ,1
3497,im outgoing and shit like that yeah but i feel like i can be more outgoing,2
669,我觉得夏季是拥抱这个的最佳时机 ,2
2781,我觉得很烦人，我可以写博客 ,1
575,我感到里面都摇摇欲坠 ,3
2692,我觉得那是开始喝酒的时间 ,2
4373,i dont know im happy now but its weird to see how i changed how things changed in my lfie i dont know if i like who i am anymore i feel like im too uptight i feel like i cant let go idk i guess i just grew up more but i dont want to grow up,3
2083,i feel so violent right now,1
7589,i feel so restless now,3
1806,我感到最舒适的写作和我的深度觉得 ,2
1956,我都觉得很重要 ,2
3724,i had expected to feel something special decadence perhaps so i took a deep breathe closed my eyes and waited,2
6970,i was lost in the clouds very much hung up on leah and although my feelings for her are still as strong as they were months ago i decided that there were just too many opportunities out here that i had flaked on in the hope that we could make things work in the future,2
7885,the week before i entered to army,3
8365,i realized the reason i was feeling stressed was because i felt that i needed to figure out how to become a writer right now,1
4059,i responded feeling embarrassed,0
5755,i still feel lethargic but for some reason ive finally stopped beating myself up about it,0
5504,i wasn t feeling as adventurous as i did in my twenties,2
1227,我看莫迪·吉斯（Modi Jis）言论，我没有看到它的伤害，但是感觉到这件事本来可以处理的另一种奇妙方法 ,2
4176,i turned the last page i had that content feeling you get after reading or even watching a really cute romance,2
8262,when i drove partially across the country with my father we stopped in a few towns and stayed overnight in motels the joy i got was from the feedom i felt and the real beauty of the country,2
5343,im feeling like an emotionally mentally abused ex girlfriend or something,0
3187,i was always apologizing and feeling so ashamed,0
1571,我设法安全有声音，对更高的人感到特别慷慨 ,2
2419,我开始感觉到更多hmm忧郁，我想你可以说 ,0
2658,i do know i have been feeling a weird sense of disease,3
2085,我对君主制也不忠诚，也没有对当前现任人的任何特别尊重 ,2
205,我必须承认，我因阻碍交通的事实而分心 ,1
565,我知道它仍然可以用一些奉献精神来奏效 ,1
690,i suck in a deep breath and my lungs are left feeling needy,0
602,i wont do anything to make her feel insecure,3
411,我问我是否应该下去 ,3
6891,i think ive been feeling a little anxious lately which leads to me wanting no needing to shop all the damn time,3
1214,我最近感到沮丧，因为我觉得自己比男人少了 ,0
5166,insulted by other people in the shop,1
3559,i stop feeling burdened by my cellphone and e mail inbox and how do i stop hurting my friends by being slow to look into their messages,0
424,我觉得我自己的男朋友 ,0
654,我觉得我受到惩罚和怀疑，因为我的该死 ,0
2604,我开始感到有些颤抖，我意识到我在比赛后没有吃过任何东西，所以也许我的糖有点低 ,3
4409,i feel like someone important,2
7294,i like working here and i want to keep doing so but i am feeling very uncomfortable after the last time we talked,3
5339,i can make me feel agitated in seconds flat,3
1563,i dont know why i feel it so strange to sit here alone,3
7679,i did feel that the book was a bit rushed and is more action rather than character focused,1
2708,我几乎一直呆在家里感到非常无聊，我不愿意去上学 ,0
1745,我只是没有觉得很有创造力或真实 ,2
491,i consider that those are great ways to help me feel comfortable,2
1510,我记得像我能永远奔跑一样感到坚强的柔软自由和充实的生活 ,2
1217,我通过绝地的VI返回和Bender博士告诉我，我感到奔跑 ,1
796,我不禁感到有点嫉妒 ,1
5153,i feel so much unhappy,0
1026,我正在与他的感觉，他不想让他看起来好像他实际上欢迎Kyo在那里 ,2
2834,我试图告诉他我感觉他生气了，并认为我在攻击他 ,1
1562,i am actually feeling just the teensiest bit cold could be me but i suspect it s real maybe being a few floors up makes the difference too,1
105,我感到非常震惊，因为我可能不知道在任何给定情况下要做什么 ,3
8886,i carried hurt anger sadness until i gave my inner child the voice to express the feelings and beliefs that had been repressed for years,0
4489,i can take care of myself but i feel completely doubtful at ever actually being able to and that has me feeling like a mental invalid,3
304,我没有比下一个人更加艺术或更少的科学 ,2
576,我继续让他们凝胶，并努力发现我的下一步可能是我发现自己以一种古老的模式感到不满，这完全是自我强加的，以弥补我的日子，以弥补我的日子有形和有意义的成就 ,0
2847,吃减肥药时，我会感觉不稳定 ,3
2330,我觉得一切都咯咯地笑了 ,2
7680,i always the one feeling awkward which is making myself looking really stupid and nonsense,0
3874,im feeling doubtful that the extended warranty will actually cover my washing machine but thanks to arwen i have a backup plan so at least im feeling ok about the whole thing,3
4544,i need sunshine to feel happy,2
8936,i was feeling at one point she said you know im not sure whether or not youre really here,2
1734,i don t feel comfortable going to bed late making a purchase or seeing a certain movie i m not going to do it,2
797,我对非法怀孕的二年级学生感到厌恶 ,1
104,我对梦想生活的不满感到不感激 ,0
2019,我感到很受欢迎，听到我知道我可以在需要时提出这个请求 ,2
6,我觉得我的父母向我灌输了金钱的价值，并用我的钱聪明，所以我想和自己的孩子一起做同样的事情，但是当我回想起自己的成长培养时，这并不像看起来那样容易 它从来没有 ,2
529,我对仇恨的阳光感到绝望，因为破坏了景观，我忍不住对天空及其迷人的颜色感到惊奇和惊奇，使它看起来像是一位鼓舞人心的艺术家的绘画，刚刚制作了有史以来最伟大的画 ,1
313,下午我也打了一系列电话，但这些电话很有成效，让我感到非常有价值和赞赏 ,2
721,我感到有点困惑和不知所措，但认为这很有趣 ,3
1928,我更加决心继续为我的想法而继续，我正在学习指导我的思想和平与和谐 ,2
504,我不，你可能会伤心欲绝，听到你喜欢的人 ,0
3935,i can t help feeling terrified at how deep we are going,3
9347,i feel like i should be offended i heard darien ponder behind me,1
3365,i feel that a lot of wonderful things are on the way,2
1918,我现在感到沮丧和悲伤 ,3
2168,我感到很尴尬，因为我自己无法理解，我不知道孟加拉语无法听到Boro Chacha自己的嘴巴的故事 ,0
1822,我看到一场可怕的事故，其中电动机的驾驶员被汽车的前后扔了他的脸完全不在 ,1
8728,i feel absolutely disgusted with myself i have been eating so much crap and look it too now,1
7077,i do wish that i have some other thoughts but looking at her photos of that night i still feel that she is gorgeous,2
654,我曾经照顾所有人和所有事物，当我做不到时，我感到无助 ,3
1015,i hated growing up i have no good memories of a life as an innocent child only the feeling of being hated and worthlessness consume the memories,1
755,我可以帮忙，但有点犹豫不决地开始写作 ,3
5381,i feel guilty if i read even a bit becos it kinda hurts my eye,0
9811,i hope everyone feels as resolved as i do,2
9794,ill just be thankful next summer when my classes are over and i can feel like i have some free time again although im sure by then something us will be going on,2
3036,i still feel messy ive honestly got an ocd,0
9002,i hope so because i would not want someone else to feel the hurt that i feel from you,0
689,i do about feeling useless,0
299,i have of them talking about the question and usually once theyve shared with a friend ill have at least twice as many feeling confident enough to share in front of the class,2
392,我感觉有点胡思乱想 ,1
3262,im going to keep my mouth shut if i have something negative to say and think positive thoughts when i start to feel annoyed or scared or anxious,1
8646,i know what to expect sort of i feel a little like ive ignored this pregnancy,0
635,我总是有她的爱，能感觉到她为我感到非常自豪 ,2
6665,im feeling the urge to make some plans and changes but as always hesitant to share because i always fail to follow through,3
7638,i feel as if i am supporting my true feelings a little more easily and with not quite as much struggle,2
1452,我不愿意在一月份在urta上再次表演帕蒂，我没有那么多 ,3
2659,当我们周围的一切旨在让我们感到喜爱时，我很难停下来思考一下 ,2
77,i came out feeling distinctly doubtful of the whole thing,3
2850,i was feeling offended yesterday due to some happenings,1
2296,我有点孤独，与认识我并爱我并理解我的人面对面的对话失踪 ,0
352,我伸手仔细地感觉到他们中的任何一个是否受到损坏 ,0
110,我感到非常非常难过 ,0
1237,我为兰斯·阿姆斯特朗（Lance Armstrong）感到遗憾 ,0
2185,我感到自信，这确实有帮助 ,2
262,我的喉咙有那么紧张，这并不愉快 ,2
1727,我对自己有这种感觉，可以自由和舒适，因为我认为别人正在 ,2
1064,我发现自己对此感到紧张和焦虑，因为只生活在一个收入上很具有挑战性 ,3
92,我觉得你永远不会有太多才华横溢的大个子，他们可以反弹和阻挡投篮 ,2
2373,我觉得你需要你不礼貌 ,1
1919,我觉得石化我能感觉到压力 ,3
2247,我认为我的安慰是问我的sista，因为出于某种原因，我喜欢在她的导师面前，我对她感到尴尬 ,3
2171,i was feeling way more grumpy than happy,1
863,我仍然有点头痛，但我感觉很好 ,2
9,我不禁感到有些疲倦 ,0
7250,i was feeling cranky when i was done,1
9190,i come crawling back to god to ask his forgiveness for the umpteenth time i always feel so ashamed,0
533,当我感到烦恼的妈妈时，我总是说 ,1
8556,i won t feel so reluctant since minutes is a pretty tedious run,3
2020,我已经知道了大约三个小时，而我所能感觉到的只是我三个小时前的头骨背面的沉重压力 ,0
6483,i feel distracted from my own thoughts,1
9033,i feel like if i dont like something that a person wrote that they will get offended,1
1379,我现在感到有些激动 ,3
2517,i have been ripped apart and torn to shreds by people online who feel challenged and angered by the information shared,1
2218,思考之后，我真的很琐碎 ,1
1553,我从很幸福变成了感到不满和不安的 ,1
857,我据报道对他们的人类生活感到不满意和不满意 ,1
678,im not only feeling a little hassled but disgusted too,1
2687,我不是那些感到羞耻的人 ,0
2791,i feel so weird seeing them in a different class,3
